review_id,clean_text,metadata_json
83db21b556303be5ad6e,good aap very beautiful product and emaging price and product qulity,"{""review_id"": ""83db21b556303be5ad6e"", ""source"": ""play_store""}"
5025ebd5e6fdf764652d,such a good app where you can find items in affordable price,"{""review_id"": ""5025ebd5e6fdf764652d"", ""source"": ""play_store""}"
d3df4759c54028e23e0d,100%satisfied,"{""review_id"": ""d3df4759c54028e23e0d"", ""source"": ""play_store""}"
f87aa1ff88b148dd0e1c,good app for shopping 🛒🛍️,"{""review_id"": ""f87aa1ff88b148dd0e1c"", ""source"": ""play_store""}"
9e795f43c7ea7d534784,if am trying to open it was not opening the app why .what happen i don't no.,"{""review_id"": ""9e795f43c7ea7d534784"", ""source"": ""play_store""}"
61b7566dac66281a632b,there is varities of product,"{""review_id"": ""61b7566dac66281a632b"", ""source"": ""play_store""}"
b0b500a77db64b0a95e7,wonderful myntra,"{""review_id"": ""b0b500a77db64b0a95e7"", ""source"": ""play_store""}"
c33b2495328acae77db0,use ful app for shopping,"{""review_id"": ""c33b2495328acae77db0"", ""source"": ""play_store""}"
e0efcbe740461f547d9a,very good offers,"{""review_id"": ""e0efcbe740461f547d9a"", ""source"": ""play_store""}"
2dfef8961d3425c4bb40,quality of fabric is amazing always,"{""review_id"": ""2dfef8961d3425c4bb40"", ""source"": ""play_store""}"
31822f136cd6e73d92b0,"fast delivery, lastest fashion","{""review_id"": ""31822f136cd6e73d92b0"", ""source"": ""play_store""}"
61cb3adc257bcbd95ef4,it provides genuine products,"{""review_id"": ""61cb3adc257bcbd95ef4"", ""source"": ""play_store""}"
01b10064e363adc9dce2,myntra online shopping ka bhut acha platform hai me myntra se shopping kar rahi hu bahut achcha product aata Hai aap bhi Mantra se shopping karo bahut achcha product kharido myntra online shopping me sare product bahut acche aate Hain quality ek number hoti hai FIR chahe product khane ka yah skin care ka ho ya fir jewellery accessories or kids men women ke kapde sub bahut achi quality ke milte hai aap sub myntra online shopping 🛍️🛍️🛍️ jarur kar me myntra ko 5star deti hu thank you myntra,"{""review_id"": ""01b10064e363adc9dce2"", ""source"": ""play_store""}"
a2a59e696d124101688e,"batter than amazon, flipkart","{""review_id"": ""a2a59e696d124101688e"", ""source"": ""play_store""}"
ca2cce0fe93f13d7d4bf,"It's good, it's cool, the product is good, it's original.","{""review_id"": ""ca2cce0fe93f13d7d4bf"", ""source"": ""play_store""}"
b0770fe957e07478f041,it's gr8 never seen quick change of skin through this product,"{""review_id"": ""b0770fe957e07478f041"", ""source"": ""play_store""}"
83235b49b95c81c4e07f,Myntra par sare visit Karen bahut achcha app Hai sach mein bahut pasand aaya kaun si chij Lo sari budget per mil jaati Hai nice best app Myntra branded jute branded shirt branded shirt branded lower saree Jo Ban jaaye vah chij special video I love Mitra best treatment kaun si bhi chijen nice ladies hostel saree dress bahut acchi picture best se best quality jitna bataunga utna kam padega Mitra ke bare mein meri meri to maine abhi tak facial Manga hai bahut achcha result aaya Hai use chij ka mujh,"{""review_id"": ""83235b49b95c81c4e07f"", ""source"": ""play_store""}"
3254dea18e84a9852141,"i really love shopping from myntra. It provides good quality stuff in low budget, and the offers, coupons it provides to their customers are amazing.","{""review_id"": ""3254dea18e84a9852141"", ""source"": ""play_store""}"
6a7811e769d8162f4a79,Worst experience ever.I ordered a shirt and they delayed it for 3 days and I contacted the customer care and the very next day myntra cancelled my order.Nykaa and Ajio are better than mantra.This needs to be resolved..,"{""review_id"": ""6a7811e769d8162f4a79"", ""source"": ""play_store""}"
b26f22d8463e2c88e0ca,the fragrance is marvellous and very rich.,"{""review_id"": ""b26f22d8463e2c88e0ca"", ""source"": ""play_store""}"
70507af0daa15a8c91a3,It is good platform to shop.,"{""review_id"": ""70507af0daa15a8c91a3"", ""source"": ""play_store""}"
279b9c844591485d6749,my refund money got stuck and customer service told me to go to bank .so disappointed with this app,"{""review_id"": ""279b9c844591485d6749"", ""source"": ""play_store""}"
3488c09782836a6fb105,best app to purchase anything it is simple to buy and product is delivered earlier which is very useful and quality of product are superb,"{""review_id"": ""3488c09782836a6fb105"", ""source"": ""play_store""}"
0bc7b6382c75feea2909,please help me I can't use daily copun aaply or coupon not reedeam so help me me apne roj k copun ko redeem nhi kr pa rha hu ky aap mere Myntra se help kr sakte hai,"{""review_id"": ""0bc7b6382c75feea2909"", ""source"": ""play_store""}"
a49c43afec7669dd2696,I only use myntra this was very trustful app love it..😊💗🫶,"{""review_id"": ""a49c43afec7669dd2696"", ""source"": ""play_store""}"
99c2f6a1c72277f4e309,It's been 15 days since I have ordered and they are not delivering my paid order the worst online shopping app I have ever used.,"{""review_id"": ""99c2f6a1c72277f4e309"", ""source"": ""play_store""}"
924d3df8fb03e0055a19,love this app!,"{""review_id"": ""924d3df8fb03e0055a19"", ""source"": ""play_store""}"
641810d53ad43a2d234d,nice aap😊😊,"{""review_id"": ""641810d53ad43a2d234d"", ""source"": ""play_store""}"
9c9876ccb3aa6dd34c1b,extraordinary,"{""review_id"": ""9c9876ccb3aa6dd34c1b"", ""source"": ""play_store""}"
498cfead6a3e6a5aac21,excellent experience,"{""review_id"": ""498cfead6a3e6a5aac21"", ""source"": ""play_store""}"
78e38490d5e23b3dd2bf,"whenever i order every time delay delivery , it takes minimum around 10 days , can i ask why !? already every order written delivery time around 8 days also you guys do more , If this going to happen every time its difficult to buy .","{""review_id"": ""78e38490d5e23b3dd2bf"", ""source"": ""play_store""}"
87dc29202c4cf3514354,Value for money,"{""review_id"": ""87dc29202c4cf3514354"", ""source"": ""play_store""}"
a089a35dabdff7e68c17,useful and money save,"{""review_id"": ""a089a35dabdff7e68c17"", ""source"": ""play_store""}"
0c67edd50abfcd659e28,mujhe product per kafi Sara discount milta hai,"{""review_id"": ""0c67edd50abfcd659e28"", ""source"": ""play_store""}"
ec94de4eccafadb9613d,poor customer service,"{""review_id"": ""ec94de4eccafadb9613d"", ""source"": ""play_store""}"
76e141bda3fc334347c4,good proudect,"{""review_id"": ""76e141bda3fc334347c4"", ""source"": ""play_store""}"
824c046446e0bad73bf8,best support,"{""review_id"": ""824c046446e0bad73bf8"", ""source"": ""play_store""}"
0d0264e06623f9e0747f,"Great app for fashion shopping! It offers a wide variety of brands, frequent discounts, easy returns, and fast delivery. The interface is user-friendly, making it easy to find the latest trends. Overall, a convenient and reliable shopping experience.","{""review_id"": ""0d0264e06623f9e0747f"", ""source"": ""play_store""}"
8d3c99f3944749459a26,new styles going with the flow trendsetter.. and many more abbreviations...but cut to cut best shopping app for a new u..go with this and experience the fairy in u.thanks myntra,"{""review_id"": ""8d3c99f3944749459a26"", ""source"": ""play_store""}"
12b2f4dacad6c0615bc2,I love the app,"{""review_id"": ""12b2f4dacad6c0615bc2"", ""source"": ""play_store""}"
cff5ba1f9d0ba07200d6,"I was a loyal customer, I am going to discontinue this platform. First of all they take platform fee and if the seller itself is always sending wrong product on exchange, and you decide to return the product in frustration they still cut the marketfee price from total amount and refund the price. When the seller should be penalized for not cancelling the order if product is out of stock and continuosly wasting time by sending wrong product","{""review_id"": ""cff5ba1f9d0ba07200d6"", ""source"": ""play_store""}"
1e532f9faef94323285b,nice fitting nice cloth,"{""review_id"": ""1e532f9faef94323285b"", ""source"": ""play_store""}"
078e32ccadf81d0d0c61,excellent experience.. All products are best in quality..must products from myntra.. loving all my purchases and most importantly there is no need to return any product. Thank u myntra for such a great experience.,"{""review_id"": ""078e32ccadf81d0d0c61"", ""source"": ""play_store""}"
2dc7fb8d6269b200dee0,OVERALL VERY GOOD SERVICE,"{""review_id"": ""2dc7fb8d6269b200dee0"", ""source"": ""play_store""}"
9809636d1bccf3527197,mostly original branded clothes are available here,"{""review_id"": ""9809636d1bccf3527197"", ""source"": ""play_store""}"
5bdd2e9c77d9839646c9,best app for fashion shopping,"{""review_id"": ""5bdd2e9c77d9839646c9"", ""source"": ""play_store""}"
52485ce1738ea3c0dac0,"⭐⭐⭐⭐⭐ Great shopping experience! The app is easy to use, there are plenty of options to choose from, and the delivery was on time. The product quality matched the description, and the packaging was neat. Returns and refunds are also smooth and hassle-free. Overall, I'm very satisfied with my purchase and would definitely shop from Myntra again.","{""review_id"": ""52485ce1738ea3c0dac0"", ""source"": ""play_store""}"
172fde39b4647c253ac6,real brands are available,"{""review_id"": ""172fde39b4647c253ac6"", ""source"": ""play_store""}"
36c71b0a8b6961849717,nice collection,"{""review_id"": ""36c71b0a8b6961849717"", ""source"": ""play_store""}"
9adb6ed69c7bc42673a5,Great Experience 😊,"{""review_id"": ""9adb6ed69c7bc42673a5"", ""source"": ""play_store""}"
862d9a418183fdd60455,good one products love it,"{""review_id"": ""862d9a418183fdd60455"", ""source"": ""play_store""}"
6a5bca7af7b9c0df91c8,very good app and good products are there,"{""review_id"": ""6a5bca7af7b9c0df91c8"", ""source"": ""play_store""}"
b2814d60944e72e8c25a,myntra online shopping app is actually very good platform to buying brand and comfortable product using for everyone.❣️❤️💙💚💟,"{""review_id"": ""b2814d60944e72e8c25a"", ""source"": ""play_store""}"
8c194a634149860ed53b,first to check otp,"{""review_id"": ""8c194a634149860ed53b"", ""source"": ""play_store""}"
a0481201bdc42493a334,Hello there When I ordered this product i pay 797 rupees I have some issues regarding that product so I request to return that product but they cut 50 rupees from that amount because I return the product so They should give me 747 rs technically but they refunding 714 rupees only why? I was very disappointed regarding that thing about MYNTRA they don't even provide the complaint chat box for any queries or issues about their service.,"{""review_id"": ""a0481201bdc42493a334"", ""source"": ""play_store""}"
9339745af90e7da9ca7a,Best app for purchase clothes ❤️,"{""review_id"": ""9339745af90e7da9ca7a"", ""source"": ""play_store""}"
618f9dff529def7850ef,good quality and best fittings,"{""review_id"": ""618f9dff529def7850ef"", ""source"": ""play_store""}"
8802a649125796d34f41,"am extremely disappointed with Myntra's service. My order has been cancelled twice without any valid reason after being confirmed. This has wasted my time and caused a lot of inconvenience. If the product was unavailable, it should not have been accepted in the first place. This kind of repeated cancellation shows poor inventory management and a lack of respect for customers. I expected better service from a company like Myntra. I hope they improve their order handling process so that other cust","{""review_id"": ""8802a649125796d34f41"", ""source"": ""play_store""}"
491e31d69c444881930a,"many offers with affordable price, but quality wise ok","{""review_id"": ""491e31d69c444881930a"", ""source"": ""play_store""}"
8bf2eb23b94ae3da996c,good app for shopping for wonderful product with brands also you take good discount on the products through this app,"{""review_id"": ""8bf2eb23b94ae3da996c"", ""source"": ""play_store""}"
994e67d2a2c45d72b1e5,"I'm not sure what's causing this, or if it's just an issue with my phone. Whenever I'm playing music on Spotify or watching a video on YouTube, if I open a product that has a video in the product images (not in the reviews), the audio from Spotify or YouTube automatically stops. This doesn't happen with any other shopping apps.","{""review_id"": ""994e67d2a2c45d72b1e5"", ""source"": ""play_store""}"
e224216c9f18d4218765,worst experience ever had I've ordered a kurta the delivery boy is also lazy he is saying coming to my area and collect no means i will cancel.full chattered at last i went and took the dress and it is fully damaged so I sent exchange request but they are telling there is no batch number etc i have the video of unboxing the dress and I make call to delivery boy he is saying call to customer care in rude way the remaining comments are posted by their employees dont trust the comments,"{""review_id"": ""e224216c9f18d4218765"", ""source"": ""play_store""}"
9cc65175a9c7b6fda4c8,awesome ❤️❤️,"{""review_id"": ""9cc65175a9c7b6fda4c8"", ""source"": ""play_store""}"
0849a1e1e72e0b3f04a6,lovely app,"{""review_id"": ""0849a1e1e72e0b3f04a6"", ""source"": ""play_store""}"
6b5417e84f522b60a06a,myntra is the best 🤩,"{""review_id"": ""6b5417e84f522b60a06a"", ""source"": ""play_store""}"
b7a0bd4c74862c179f24,"I am always happy with myntra, myntra never disappointed me","{""review_id"": ""b7a0bd4c74862c179f24"", ""source"": ""play_store""}"
b981ddb36765473d09e5,good develery,"{""review_id"": ""b981ddb36765473d09e5"", ""source"": ""play_store""}"
fee4baf1398f744e1dc6,bestttt deals,"{""review_id"": ""fee4baf1398f744e1dc6"", ""source"": ""play_store""}"
f02d944a363dab359fe6,worst experience,"{""review_id"": ""f02d944a363dab359fe6"", ""source"": ""play_store""}"
c3ac8bafb223e9b03284,unbelievable experience,"{""review_id"": ""c3ac8bafb223e9b03284"", ""source"": ""play_store""}"
da733cd22659feea514b,very useful and trusted app,"{""review_id"": ""da733cd22659feea514b"", ""source"": ""play_store""}"
103a2019fd98cac08a34,The best app for shopping smooth and fast pluss good offers and you get almost everything at a cheaper rate!!,"{""review_id"": ""103a2019fd98cac08a34"", ""source"": ""play_store""}"
7c09b4974f58e93d34b2,good fabric,"{""review_id"": ""7c09b4974f58e93d34b2"", ""source"": ""play_store""}"
f01a60e9e20e401ac692,very best aap,"{""review_id"": ""f01a60e9e20e401ac692"", ""source"": ""play_store""}"
486e483f1621c422792b,"Genuine and high quality products, myntra is ordinarily extraordinary.","{""review_id"": ""486e483f1621c422792b"", ""source"": ""play_store""}"
d0f1903dc2b727cd3df7,Colgate Max fresh blue colour mangai Thi aur kuchh aur hi nikala I hate Myntra aur aap sabhi Myntra ko support mat karo,"{""review_id"": ""d0f1903dc2b727cd3df7"", ""source"": ""play_store""}"
4ad8994015cf88e5ebef,useful aap thanx myntra,"{""review_id"": ""4ad8994015cf88e5ebef"", ""source"": ""play_store""}"
98fa400a3b6bd2fdb292,whenever I purchased from Myntra...my experience is fully satisfied... Thanks Myntra,"{""review_id"": ""98fa400a3b6bd2fdb292"", ""source"": ""play_store""}"
cc7f2e52e8f08a682afb,it's very cheap quality all material please visit another application 👎👎👎,"{""review_id"": ""cc7f2e52e8f08a682afb"", ""source"": ""play_store""}"
4d6a19d25e9d2f2ad725,"Best online shopping website. This is only platform where I found genuine products with fast returns / refunds. changing ratings to 2 as something changes recently and the experience is completely opposite, no difference now low quality flipkart and myntra.","{""review_id"": ""4d6a19d25e9d2f2ad725"", ""source"": ""play_store""}"
37c4314a9303c6ee6660,returning policy bekar hai.worst app,"{""review_id"": ""37c4314a9303c6ee6660"", ""source"": ""play_store""}"
49183f5fc30826f36c7b,good app.par product acha laga jaldi bhejna.par check sahi ho dhanyabad,"{""review_id"": ""49183f5fc30826f36c7b"", ""source"": ""play_store""}"
9c34cfa627a330c34712,Best for clothing,"{""review_id"": ""9c34cfa627a330c34712"", ""source"": ""play_store""}"
2317deb6e7e5d9123cf8,superb quality product with huge discount.,"{""review_id"": ""2317deb6e7e5d9123cf8"", ""source"": ""play_store""}"
93355ce80fd66b4afb5b,best app❤️,"{""review_id"": ""93355ce80fd66b4afb5b"", ""source"": ""play_store""}"
36be1bd2e9bea9914d5a,good offers,"{""review_id"": ""36be1bd2e9bea9914d5a"", ""source"": ""play_store""}"
8446d598539ee54de8cd,love shoping at myntra,"{""review_id"": ""8446d598539ee54de8cd"", ""source"": ""play_store""}"
e2d20620052c78cc9703,good product 👍👍,"{""review_id"": ""e2d20620052c78cc9703"", ""source"": ""play_store""}"
51559b2a13b3ceea0156,best experience ever🥰🥰🥰🥰,"{""review_id"": ""51559b2a13b3ceea0156"", ""source"": ""play_store""}"
c9b07ab15b96c459775e,"This ""Play to Slay"" button is very irritating. How to disable it? It comes directly under thumb position while scrolling.","{""review_id"": ""c9b07ab15b96c459775e"", ""source"": ""play_store""}"
a3f8cbea7f9f2a543637,"worst app experience, I have been using myntra since 2021 and never faced any issue with product quality or refunds. but recently I have been facing product quality issues a lot. The last 5-6 products i have ordered look very different from what they look in the app also the quality is pathetic. on returning the bad quality item they don't even give a full refund, some of the refund amount is always deducted as myntra cash which you can never redeem. The quality of myntra has downgraded a looott","{""review_id"": ""a3f8cbea7f9f2a543637"", ""source"": ""play_store""}"
43714234751ac3797f3a,beautiful necklace.,"{""review_id"": ""43714234751ac3797f3a"", ""source"": ""play_store""}"
efb959c2d70ad513ba5f,awesome i love myntra product quality 10/10000,"{""review_id"": ""efb959c2d70ad513ba5f"", ""source"": ""play_store""}"
75c8b05bf7fb865ff333,this is my favourite app because when ever I ordered anything I received the good product,"{""review_id"": ""75c8b05bf7fb865ff333"", ""source"": ""play_store""}"
c1f2813c679c4c0133dc,don't shoping this aap ye log customer ko bebquf banate hai oder galt bejkar return lete nii customer support me time pass karte time de dekar,"{""review_id"": ""c1f2813c679c4c0133dc"", ""source"": ""play_store""}"
7f218cb6ed4be0a7c62c,very bad app don't shopping customer ko bebquf banate hai galt product bejkr return ni lete block this app,"{""review_id"": ""7f218cb6ed4be0a7c62c"", ""source"": ""play_store""}"
60051d02e6e3da30bfcf,very baad koi bhi esh app se shopping mt kariyega customer ko froud banate galt product bejkar fer return ni lete esme to ye aap band kr dena chahiye block karooo,"{""review_id"": ""60051d02e6e3da30bfcf"", ""source"": ""play_store""}"
88fe9b56ce1c68178562,very nice but expensive,"{""review_id"": ""88fe9b56ce1c68178562"", ""source"": ""play_store""}"
2099216f2eea3c409d41,Value for money...,"{""review_id"": ""2099216f2eea3c409d41"", ""source"": ""play_store""}"
a7c68996ed264c3a5bad,very good and I like this app,"{""review_id"": ""a7c68996ed264c3a5bad"", ""source"": ""play_store""}"
a1f6a25fb8664d91b664,very amazing app for shopping,"{""review_id"": ""a1f6a25fb8664d91b664"", ""source"": ""play_store""}"
090cf5bbd38bf08ec658,A fully trusted and Legit app to buy clothes,"{""review_id"": ""090cf5bbd38bf08ec658"", ""source"": ""play_store""}"
fdb93efc78f4d85191eb,good quality product received in good packaging and delivered on time,"{""review_id"": ""fdb93efc78f4d85191eb"", ""source"": ""play_store""}"
d93e48e5342aa66f9fd1,better app,"{""review_id"": ""d93e48e5342aa66f9fd1"", ""source"": ""play_store""}"
e9da2f5f2cf2bd3f782f,Good product.,"{""review_id"": ""e9da2f5f2cf2bd3f782f"", ""source"": ""play_store""}"
2e929c10a0d3081731e0,Best quality and super service,"{""review_id"": ""2e929c10a0d3081731e0"", ""source"": ""play_store""}"
109bb1062a2348943dbc,so gooddddd,"{""review_id"": ""109bb1062a2348943dbc"", ""source"": ""play_store""}"
6e312b6c6bd0aecdc101,good app 👍 delivery before it's timming 🤣,"{""review_id"": ""6e312b6c6bd0aecdc101"", ""source"": ""play_store""}"
c672375d55c91f43dd47,it's a very good apps,"{""review_id"": ""c672375d55c91f43dd47"", ""source"": ""play_store""}"
cc1053823b75a7e86e06,Good service on my first order.,"{""review_id"": ""cc1053823b75a7e86e06"", ""source"": ""play_store""}"
14402a92cab2ca34c1b3,"this app is wonderful because every time I receive only amazing and better quality products, so I just love it🤩","{""review_id"": ""14402a92cab2ca34c1b3"", ""source"": ""play_store""}"
90ae594731ac53c0f883,i just not like when they deduct money when we return the product,"{""review_id"": ""90ae594731ac53c0f883"", ""source"": ""play_store""}"
2c2cafd3834642a40139,"""Myntra se shopping ka experience hamesha ki tarah bohot achha raha. Products ki quality top-notch hai, delivery time par ho gayi aur packaging bhi badiya thi. Trendy collection ke liye Myntra best app hai!""","{""review_id"": ""2c2cafd3834642a40139"", ""source"": ""play_store""}"
a602f6d5aa6d0c334d5d,this app is good and good delivery and quality of product is good,"{""review_id"": ""a602f6d5aa6d0c334d5d"", ""source"": ""play_store""}"
235d1f500e48d452562b,very satisfied about product quality,"{""review_id"": ""235d1f500e48d452562b"", ""source"": ""play_store""}"
8cf7fba8625a40db5b5a,myntra is good service.deliveryman so polite,"{""review_id"": ""8cf7fba8625a40db5b5a"", ""source"": ""play_store""}"
927b02f334308e9cc7be,very nice app great,"{""review_id"": ""927b02f334308e9cc7be"", ""source"": ""play_store""}"
97e74b13464a8c3d9fd6,literally!! The worst experience ever I've never expected such type of behaviour myntra I had trust in you but now I've ordered a ruffel bodycon dress and the delivery came on 24 and when I saw the dress it was too small so I've decided to return it and get my refund then I've done that but there is no response from myntra at first when I called the help line number they told me that my problem will be resolve but till now these is no msg and they're tell me that there is no updates abt order,"{""review_id"": ""97e74b13464a8c3d9fd6"", ""source"": ""play_store""}"
63fa5c651245b753d7fc,nice kurta set,"{""review_id"": ""63fa5c651245b753d7fc"", ""source"": ""play_store""}"
03872815e620bcadb30b,amazing shoping app i love myntra,"{""review_id"": ""03872815e620bcadb30b"", ""source"": ""play_store""}"
bedae128985ce7d19201,I love it... nice,"{""review_id"": ""bedae128985ce7d19201"", ""source"": ""play_store""}"
083da8a740d05566e1d5,I Had gotten what exactly I've seen. good material,"{""review_id"": ""083da8a740d05566e1d5"", ""source"": ""play_store""}"
becf282fb3672f6abe31,Very bad experience with myntra. Pehle uska sab accha tha. Uski products aur uski return policy bhi. Abhi to return policy bhi bekar kar di hai. Pure paise bhi wapas nahi milta hai. Isse accha ki shop se leke aaye. Atleast waha material aur size sab thik se dekh ke trial kar ke le sakte hai. Yaha pe to sab cheating hi ho rahi hai.,"{""review_id"": ""becf282fb3672f6abe31"", ""source"": ""play_store""}"
dd96e1ef2c6f539dd54e,aapka app best hai maine aaj order kiye or kal he milega ❤️,"{""review_id"": ""dd96e1ef2c6f539dd54e"", ""source"": ""play_store""}"
547ad2b351423f020266,very nice app I get products with in 2 days,"{""review_id"": ""547ad2b351423f020266"", ""source"": ""play_store""}"
14967bcc3b6db52bd85e,very good.,"{""review_id"": ""14967bcc3b6db52bd85e"", ""source"": ""play_store""}"
91a1a0616484d6e46668,worst service they don't deliver on time and they don't pickup the return on time suffering from 15 days and some times the product and brand shown on app doesn't match with the actual product I am uninstalling this app today,"{""review_id"": ""91a1a0616484d6e46668"", ""source"": ""play_store""}"
db8264e8d046a35b8112,so NYC happy 😊,"{""review_id"": ""db8264e8d046a35b8112"", ""source"": ""play_store""}"
2da8f820a4da0b851e84,experience was nice..all product are good and price is also good,"{""review_id"": ""2da8f820a4da0b851e84"", ""source"": ""play_store""}"
cca569723c875001cd4c,Very good experience,"{""review_id"": ""cca569723c875001cd4c"", ""source"": ""play_store""}"
2120a8e1b10fa84dd335,Good Design 😊,"{""review_id"": ""2120a8e1b10fa84dd335"", ""source"": ""play_store""}"
bc46aa25fafdd38a5bde,SUPERB SERVICE AND PRODUCT,"{""review_id"": ""bc46aa25fafdd38a5bde"", ""source"": ""play_store""}"
43cf241e995aa162fe23,I love shopping through myntra.,"{""review_id"": ""43cf241e995aa162fe23"", ""source"": ""play_store""}"
62f3585649856c9012b5,myntra is scamming me my order not delivered but showing delivered very bad service please don't use myntra,"{""review_id"": ""62f3585649856c9012b5"", ""source"": ""play_store""}"
54b82399b5dc3d34cb33,This app have premium fashion items for low prices,"{""review_id"": ""54b82399b5dc3d34cb33"", ""source"": ""play_store""}"
7b58bda121a38cc076e5,we get very comfortable quality fabric clothes they are so pretty whenever we order from myntra,"{""review_id"": ""7b58bda121a38cc076e5"", ""source"": ""play_store""}"
4eb6b1c73c92b32ef1c7,Myntra is very good app and my favourite shopping app,"{""review_id"": ""4eb6b1c73c92b32ef1c7"", ""source"": ""play_store""}"
063a8b0cc5b8fb1883d8,Best app for quality shopping,"{""review_id"": ""063a8b0cc5b8fb1883d8"", ""source"": ""play_store""}"
7af13321b55991387743,I just love shopping from Myntra the product are so good,"{""review_id"": ""7af13321b55991387743"", ""source"": ""play_store""}"
37fa4af8a8b89bec6147,This app product is very good I am satisfied to buy the product,"{""review_id"": ""37fa4af8a8b89bec6147"", ""source"": ""play_store""}"
7977cb4e56c31b36233c,authentic and genuine product,"{""review_id"": ""7977cb4e56c31b36233c"", ""source"": ""play_store""}"
c4f2fa3773edb6eb52bd,app experience is best,"{""review_id"": ""c4f2fa3773edb6eb52bd"", ""source"": ""play_store""}"
5405aa4cce8c64a82b49,products are so 👍,"{""review_id"": ""5405aa4cce8c64a82b49"", ""source"": ""play_store""}"
4c0eab670c775636b162,"No instant Refund 4-5 Days se Refund ka wait kar Raha hu magar 3 din me 3 bar customer care se bat kar liya, wo ek issue open kar dete hain or 1 hafte Tak wait karne bolte hain. Product wapas karo, magar Paisa vapas aayega ya nahi, kab aayega pata nahi. Instant Refund Policy 😢 achchha Mazak hai 😂","{""review_id"": ""4c0eab670c775636b162"", ""source"": ""play_store""}"
8b7757936985badd6f4d,feeling good,"{""review_id"": ""8b7757936985badd6f4d"", ""source"": ""play_store""}"
1ddf1a212bbb189545f8,lots of verity and un budget also. very good interface and safe delivery. trusted also.,"{""review_id"": ""1ddf1a212bbb189545f8"", ""source"": ""play_store""}"
3b8e63192ccab9f10bb2,2 Secund time very bed experience all products your platform quality very bed please maintain your service product and price images and discount you are totally miss guide all costumer I am forgot your service please your future services better than all products surat supplier that is all surat supplier 100% chiting Thank you for us,"{""review_id"": ""3b8e63192ccab9f10bb2"", ""source"": ""play_store""}"
ecd26d6249955dc6f468,Amazing platform for quality products.,"{""review_id"": ""ecd26d6249955dc6f468"", ""source"": ""play_store""}"
3bbbfb5e6dd687af9ed7,Awesome Quality ❤️ Fast Delivery and Friendly staffs,"{""review_id"": ""3bbbfb5e6dd687af9ed7"", ""source"": ""play_store""}"
5c28a2af8efe615a38d9,good and great,"{""review_id"": ""5c28a2af8efe615a38d9"", ""source"": ""play_store""}"
dc40b6a00bbe6ad3c3ab,Great app for purchasing fashionable clothes and footwear for men,"{""review_id"": ""dc40b6a00bbe6ad3c3ab"", ""source"": ""play_store""}"
e731a2aa44e289a828c6,good service and good product and reliable.....,"{""review_id"": ""e731a2aa44e289a828c6"", ""source"": ""play_store""}"
d53661f4559c300d9323,very good product received from myntra,"{""review_id"": ""d53661f4559c300d9323"", ""source"": ""play_store""}"
d84cc24339290c1634ff,very nice products and services is very good 💯👍,"{""review_id"": ""d84cc24339290c1634ff"", ""source"": ""play_store""}"
685aef16a63ff405f5d6,myntra never disappoints...my go to place for any online purchase.super Happy,"{""review_id"": ""685aef16a63ff405f5d6"", ""source"": ""play_store""}"
d3401374316133e9f2b2,best food shopping,"{""review_id"": ""d3401374316133e9f2b2"", ""source"": ""play_store""}"
bceaad3198f2ac3d385b,Nice App all in one brands avlbl on genuine prices🤗,"{""review_id"": ""bceaad3198f2ac3d385b"", ""source"": ""play_store""}"
fa795a98b86ab7651ac0,fantastic delivery and return policy. Simply hassle free.,"{""review_id"": ""fa795a98b86ab7651ac0"", ""source"": ""play_store""}"
7583604271f8d495ce5b,best app ever,"{""review_id"": ""7583604271f8d495ce5b"", ""source"": ""play_store""}"
2a84ed56f0f4ea912a06,Always great experience with Myntra🤩,"{""review_id"": ""2a84ed56f0f4ea912a06"", ""source"": ""play_store""}"
8a491a3f5264c227e309,beautiful aligence I like too much,"{""review_id"": ""8a491a3f5264c227e309"", ""source"": ""play_store""}"
0ec6e52f741a439e8f53,always my favourite online shopping app👍,"{""review_id"": ""0ec6e52f741a439e8f53"", ""source"": ""play_store""}"
385d7e35becd29bc821a,much better,"{""review_id"": ""385d7e35becd29bc821a"", ""source"": ""play_store""}"
2606390ddc7f29b8d026,very nycc products my favorite app,"{""review_id"": ""2606390ddc7f29b8d026"", ""source"": ""play_store""}"
b0b2abfdb62f15f8e138,4 din se my cash me better luck next time aa rahe hai point hi nahi de rahe,"{""review_id"": ""b0b2abfdb62f15f8e138"", ""source"": ""play_store""}"
e04acfbb3e4f1241b654,good experience 😄😄,"{""review_id"": ""e04acfbb3e4f1241b654"", ""source"": ""play_store""}"
fb7192aed1b04d351cb8,for fashion only,"{""review_id"": ""fb7192aed1b04d351cb8"", ""source"": ""play_store""}"
c75a3e46b0da799d96a0,trusted app,"{""review_id"": ""c75a3e46b0da799d96a0"", ""source"": ""play_store""}"
5be6d46a268c54e088e7,best shoping app,"{""review_id"": ""5be6d46a268c54e088e7"", ""source"": ""play_store""}"
268792bf9d1267341d59,The product i purchased is good in quality and and give best price than other platforms,"{""review_id"": ""268792bf9d1267341d59"", ""source"": ""play_store""}"
088575ea1e5417c0277a,I just love to shop at myntra,"{""review_id"": ""088575ea1e5417c0277a"", ""source"": ""play_store""}"
380aa6cd1d013e10ebf2,my favorite online shopping app because every product quality is best🥰🥰🥰🥰❤️,"{""review_id"": ""380aa6cd1d013e10ebf2"", ""source"": ""play_store""}"
